user_id,lang1_count,lang2_count,lang3_count,lang4_count,lang5_count,lang6_count,lang7_count,lang8_count,lang9_count,lang10_count,lang1_norm_count,lang2_norm_count,lang3_norm_count,lang4_norm_count,lang5_norm_count,lang6_norm_count,lang7_norm_count,lang8_norm_count,lang9_norm_count,lang10_norm_count
346,13,9,46,38,5,4,16,44,42,1,0.7617738165477215,0.3396934596662253,0.3327951141071876,0.3303930521659869,0.2461170068756794,0.2287458041304111,0.1915162566409897,0.1720284053630616,0.1607667087441261,0.1607667087441261
347,13,42,46,9,38,44,47,5,4,1,0.9242721055156858,0.6103718858315178,0.5803278669516149,0.5740527724761482,0.536636630948088,0.4385202997941205,0.4376332635166691,0.4137820611788431,0.4068837156198054,0.3769230071556467
348,13,9,4,38,47,5,46,16,42,44,0.7757941291425269,0.525883270518239,0.4020243671130865,0.3942942099009149,0.3784834327957001,0.3059328039752558,0.2996435042691232,0.2858324165912593,0.278194363872498,0.2287458041304111
349,13,46,9,38,5,1,44,4,42,6,0.7193324416406505,0.4032600717196313,0.2858324165912593,0.2699682092135054,0.2513320537405661,0.207993000124812,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1339043986121942
350,13,5,46,44,9,38,42,16,1,32,0.7770294009939961,0.5404482498503054,0.4243736160541054,0.3147230087980072,0.3059328039752558,0.302834405643029,0.2461170068756794,0.2348553102567439,0.2348553102567439,0.2000718021862013
351,13,9,46,5,16,31,42,38,44,20,0.7725838307523282,0.2153674589788157,0.207993000124812,0.1720284053630616,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0433390536157541,0.0433390536157541,0.0433390536157541
352,13,9,42,4,47,16,46,38,29,12,0.9044345251804206,0.8227727219807516,0.7419247721643608,0.6601215182034681,0.6371555156080466,0.5805620121887046,0.535573067367113,0.5186202105883246,0.4321506639263792,0.427356709889726
353,13,42,46,9,38,44,5,17,47,6,0.8189196217322139,0.608587416038485,0.5611209284713514,0.5067070441199008,0.4803768434029558,0.4428483103815558,0.4056894321561889,0.325420655253184,0.3174994573145732,0.3147230087980072
354,13,46,5,16,9,14,38,44,6,1,0.8165547066603496,0.3929496983619873,0.3059328039752558,0.2894560604914336,0.2153674589788157,0.207993000124812,0.1720284053630616,0.1720284053630616,0.1720284053630616,0.1607667087441261
355,13,5,9,46,42,16,38,44,10,4,0.7888886182584506,0.5076365043939353,0.4533437868162019,0.3769230071556467,0.346173459258783,0.2656048581536075,0.2348553102567439,0.2287458041304111,0.2287458041304111,0.1915162566409897
356,13,9,42,46,16,38,44,1,5,31,0.7234042329904049,0.412662812648451,0.412662812648451,0.3059328039752558,0.207993000124812,0.1481772030252355,0.1481772030252355,0.1481772030252355,0.1339043986121942,0.0740886015126178
357,13,44,38,46,42,9,5,16,28,1,0.7634349789167243,0.4478207072943588,0.412662812648451,0.4103885298712887,0.3089439117693617,0.2894560604914336,0.2820816016374298,0.2000718021862013,0.1481772030252355,0.0979398038504438
358,13,42,46,9,38,1,5,16,47,44,0.822748459749802,0.5660550625385735,0.5428049147816971,0.4321506639263792,0.384506843663259,0.3502850145414877,0.3418973987370062,0.3279357656004687,0.3118725129920311,0.3089439117693617
359,13,46,9,42,44,38,5,4,40,32,0.6701876829310942,0.3502850145414877,0.325420655253184,0.2894560604914336,0.2858324165912593,0.2563044506533691,0.2406344072853893,0.1915162566409897,0.1607667087441261,0.1481772030252355
360,13,9,42,44,14,38,16,5,31,26,0.6823155205551201,0.3502850145414877,0.1822158491407513,0.0740886015126178,0.0433390536157541,0.0,0.0,0.0,0.0,0.0
361,13,16,9,46,5,47,42,38,4,10,0.7814403792165349,0.4656766603398088,0.414889711070193,0.2858324165912593,0.2656048581536075,0.207993000124812,0.1915162566409897,0.1720284053630616,0.1607667087441261,0.1339043986121942
362,13,46,42,9,16,5,38,44,47,31,0.7658173155423419,0.3118725129920311,0.2858324165912593,0.2820816016374298,0.2287458041304111,0.207993000124812,0.1915162566409897,0.1339043986121942,0.1339043986121942,0.1174276551283719
363,13,5,9,46,42,17,44,16,38,14,0.6959431624539942,0.3982291545436701,0.3580620624137614,0.346173459258783,0.3418973987370062,0.2894560604914336,0.2563044506533691,0.2406344072853893,0.2348553102567439,0.2000718021862013
364,13,46,9,42,5,44,6,1,16,17,0.780759680451511,0.4385202997941205,0.4007742094934727,0.3942942099009149,0.3482490052114369,0.325420655253184,0.2656048581536075,0.2461170068756794,0.2348553102567439,0.2153674589788157
365,13,46,42,38,5,9,44,1,16,4,0.7416660277678845,0.4585954451758768,0.4453634207288406,0.4007742094934727,0.2894560604914336,0.2741604036988191,0.2348553102567439,0.2348553102567439,0.1481772030252355,0.0740886015126178
366,13,9,46,16,5,42,4,44,47,3,0.749361236584053,0.3542442545038129,0.3228449340406581,0.2348553102567439,0.2222658045378533,0.207993000124812,0.1822158491407513,0.1607667087441261,0.1481772030252355,0.1481772030252355
367,13,42,9,46,38,4,47,5,16,44,0.764737217464004,0.5262726598668747,0.5067070441199008,0.4056894321561889,0.346173459258783,0.3089439117693617,0.302834405643029,0.2963544060504712,0.2894560604914336,0.2461170068756794
368,13,46,9,5,4,16,42,44,47,1,0.7944694330453241,0.3830325132819795,0.3174994573145732,0.2963544060504712,0.2406344072853893,0.2222658045378533,0.2153674589788157,0.207993000124812,0.2000718021862013,0.2000718021862013
370,13,38,9,46,5,4,16,42,44,14,0.7707840759820247,0.325420655253184,0.302834405643029,0.2858324165912593,0.2222658045378533,0.1915162566409897,0.1720284053630616,0.1481772030252355,0.0979398038504438,0.0979398038504438
371,13,42,9,46,38,44,5,4,47,17,0.8172211521545628,0.4878706626914609,0.4716719096321848,0.4683828114135327,0.3982291545436701,0.3580620624137614,0.346173459258783,0.3303930521659869,0.3228449340406581,0.2820816016374298
372,13,9,38,46,42,47,4,5,44,16,0.7641930477537554,0.5156568096720421,0.5152266792807703,0.463601114387155,0.4621946828062821,0.4263715668977336,0.3982291545436701,0.3542442545038129,0.3327951141071876,0.3174994573145732
373,13,46,42,9,5,38,16,47,28,44,0.7502733723245235,0.4642974507781811,0.4233604591036277,0.4068837156198054,0.3279357656004687,0.2741604036988191,0.2610557776673281,0.2610557776673281,0.2563044506533691,0.2461170068756794
374,13,46,5,38,9,44,42,16,4,1,0.8314811794164337,0.4541100070004913,0.3617481952125225,0.3561702031500476,0.3418973987370062,0.3228449340406581,0.3202056083882972,0.2963544060504712,0.2699682092135054,0.2563044506533691
375,13,46,5,9,42,47,44,16,31,14,0.7592106584825994,0.1720284053630616,0.1339043986121942,0.1174276551283719,0.0740886015126178,0.0433390536157541,0.0,0.0,0.0,0.0
377,13,9,42,46,5,47,38,44,31,32,0.7980445910031888,0.4080648023110133,0.3202056083882972,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0740886015126178
378,13,9,42,46,16,38,5,44,31,17,0.744124491862478,0.3599210181038771,0.3482490052114369,0.2699682092135054,0.2153674589788157,0.2000718021862013,0.1822158491407513,0.1481772030252355,0.1339043986121942,0.1174276551283719
379,13,46,9,16,38,4,5,44,42,17,0.7735878369448844,0.4092329806925637,0.4007742094934727,0.2929608747429167,0.2741604036988191,0.2513320537405661,0.2461170068756794,0.2348553102567439,0.2348553102567439,0.207993000124812
380,13,42,9,46,5,16,38,44,47,32,0.7352604813630836,0.3147230087980072,0.2741604036988191,0.2563044506533691,0.2406344072853893,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0979398038504438,0.0979398038504438
381,13,9,42,46,38,5,16,44,1,17,0.6963397761112391,0.3769230071556467,0.2348553102567439,0.2287458041304111,0.2153674589788157,0.1481772030252355,0.1339043986121942,0.0979398038504438,0.0433390536157541,0.0433390536157541
382,13,42,46,9,44,5,38,16,26,25,0.6961019845604646,0.2610557776673281,0.1607667087441261,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0,0.0
383,13,9,42,4,47,16,46,38,31,44,0.7643188714975242,0.6942611251822459,0.4742322058850204,0.4629002118232427,0.3982291545436701,0.3670494762555346,0.3502850145414877,0.3202056083882972,0.3202056083882972,0.2894560604914336
384,13,5,46,42,44,9,38,32,47,17,0.7569893138237601,0.6541818091866928,0.5922904661344626,0.5579895198677105,0.4856203215109916,0.4385202997941205,0.429300168120403,0.4115317199983738,0.3561702031500476,0.3327951141071876
385,13,42,9,46,5,44,47,17,32,6,0.7364639330094042,0.5169369118941738,0.4115317199983738,0.388811610310625,0.2348553102567439,0.2222658045378533,0.1915162566409897,0.1720284053630616,0.1481772030252355,0.1481772030252355
386,13,9,42,46,16,38,17,44,47,4,0.7334295102936248,0.4563762528395703,0.3687597088689381,0.3542442545038129,0.2461170068756794,0.1915162566409897,0.1915162566409897,0.1822158491407513,0.1607667087441261,0.1339043986121942
388,13,38,46,9,44,5,42,16,31,1,0.7843641543282309,0.4159860002496241,0.4103885298712887,0.3704430075630889,0.3599210181038771,0.3147230087980072,0.2610557776673281,0.2348553102567439,0.2222658045378533,0.2000718021862013
389,13,5,46,44,9,38,42,32,16,47,0.8618891715739941,0.633227457809016,0.5951850755432062,0.4953934730723863,0.4927671183875783,0.4445316090757068,0.4428483103815558,0.4340096196164949,0.4007742094934727,0.3769230071556467
390,13,46,5,44,9,42,1,4,38,32,0.7410945756957409,0.3418973987370062,0.2820816016374298,0.207993000124812,0.1822158491407513,0.1720284053630616,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0433390536157541
391,13,32,46,42,9,5,44,38,1,29,0.7396788297269932,0.4889783125828109,0.3873958643418773,0.3721002075492629,0.337443118485756,0.3351443791799459,0.3174994573145732,0.2610557776673281,0.2222658045378533,0.1720284053630616
392,13,46,32,38,5,9,42,44,31,1,0.671093939252095,0.4419966145765671,0.3859611145046489,0.3542442545038129,0.3440568107261232,0.3351443791799459,0.2894560604914336,0.2610557776673281,0.2153674589788157,0.1915162566409897
393,13,46,42,9,5,47,44,38,7,16,0.7880862077988869,0.5103773534903593,0.4428483103815558,0.3440568107261232,0.3303930521659869,0.2963544060504712,0.278194363872498,0.2513320537405661,0.2513320537405661,0.2287458041304111
394,13,42,46,9,16,44,38,5,45,1,0.7044192083614846,0.391588058827191,0.3059328039752558,0.2699682092135054,0.1607667087441261,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0
395,13,9,46,38,4,5,16,44,42,1,0.7614729071167644,0.3635446620040513,0.3118725129920311,0.2513320537405661,0.2406344072853893,0.2153674589788157,0.1915162566409897,0.1481772030252355,0.1481772030252355,0.0979398038504438
396,13,9,46,42,38,5,16,44,47,1,0.8075460891020412,0.5705148097492904,0.5492653253962859,0.4999641709635302,0.4367388042552232,0.3982291545436701,0.3721002075492629,0.3670494762555346,0.3440568107261232,0.3174994573145732
397,13,46,9,42,44,10,4,16,5,1,0.6688649298732389,0.4044816536786047,0.3089439117693617,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.1174276551283719,0.0979398038504438
398,13,46,9,42,5,47,38,16,1,44,0.8163745667824113,0.467038299874605,0.414889711070193,0.3522829653851158,0.3174994573145732,0.302834405643029,0.2699682092135054,0.2610557776673281,0.2610557776673281,0.2563044506533691
399,13,9,5,46,42,38,1,16,47,44,0.7855734945374836,0.5024214575290485,0.4402725891690299,0.4115317199983738,0.3721002075492629,0.2929608747429167,0.2656048581536075,0.2610557776673281,0.2610557776673281,0.2563044506533691
400,13,42,46,9,4,47,5,16,38,44,0.7627991218482707,0.5038691626123978,0.4367388042552232,0.4159860002496241,0.3522829653851158,0.3440568107261232,0.2996435042691232,0.2820816016374298,0.2699682092135054,0.2699682092135054
401,13,46,9,42,5,44,32,1,16,10,0.7808315374343777,0.3118725129920311,0.3059328039752558,0.278194363872498,0.2513320537405661,0.1822158491407513,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.1174276551283719
402,13,42,9,46,44,38,5,16,1,17,0.7849532572575381,0.6017130604375749,0.5532644518535123,0.5076365043939353,0.4243736160541054,0.4181454122387411,0.3653114337660827,0.3580620624137614,0.3279357656004687,0.2820816016374298
403,13,9,16,5,20,47,46,4,29,32,0.742543215112352,0.6555820989688776,0.6347878834490692,0.4697106205134877,0.4614844658544951,0.4486274074102014,0.4253772596533251,0.4115317199983738,0.3815375622277338,0.3769230071556467
406,13,38,9,4,47,5,46,16,42,44,0.7929731461758655,0.5344988145258672,0.4964262082366725,0.4878706626914609,0.4541100070004913,0.4032600717196313,0.3482490052114369,0.3440568107261232,0.3279357656004687,0.2406344072853893
407,13,46,9,5,42,38,44,16,1,32,0.8133708175823661,0.5470483250121156,0.4593250538653782,0.4283328560164307,0.4044816536786047,0.3942942099009149,0.3859611145046489,0.3351443791799459,0.3147230087980072,0.3147230087980072
408,13,32,46,9,38,5,42,44,47,4,0.874282208785525,0.7508454731978338,0.6897260838708719,0.636741490850275,0.6110774148484784,0.580093207674075,0.5772363625700491,0.5326840466884947,0.4367388042552232,0.4233604591036277
409,13,9,42,46,17,44,38,45,5,1,0.8056552288920388,0.463601114387155,0.4349271124429452,0.3687597088689381,0.3174994573145732,0.2929608747429167,0.2287458041304111,0.2153674589788157,0.207993000124812,0.1915162566409897
410,13,42,9,46,38,44,5,47,4,1,0.834870517888433,0.7226640989910568,0.6143665130671305,0.57819715338071,0.419208975819716,0.4056894321561889,0.4056894321561889,0.3721002075492629,0.3351443791799459,0.3327951141071876
411,13,35,9,16,46,5,12,42,4,44,0.7323609100216174,0.5085579519797233,0.3089439117693617,0.3059328039752558,0.2894560604914336,0.2894560604914336,0.207993000124812,0.1822158491407513,0.1720284053630616,0.1607667087441261
412,13,9,46,16,5,4,31,42,1,18,0.7083824525167134,0.2287458041304111,0.1822158491407513,0.1174276551283719,0.1174276551283719,0.0979398038504438,0.0433390536157541,0.0433390536157541,0.0,0.0
413,13,46,42,35,5,9,16,44,31,6,0.7206019014315502,0.2287458041304111,0.207993000124812,0.207993000124812,0.1607667087441261,0.1481772030252355,0.1481772030252355,0.0433390536157541,0.0433390536157541,0.0433390536157541
415,13,9,46,5,38,16,4,44,42,14,0.7340989525110693,0.3929496983619873,0.3327951141071876,0.3059328039752558,0.302834405643029,0.2563044506533691,0.2287458041304111,0.2222658045378533,0.1607667087441261,0.1174276551283719
416,13,42,46,9,38,44,5,16,1,10,0.7185634652449148,0.4884259224232077,0.3396934596662253,0.3089439117693617,0.1607667087441261,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.0979398038504438,0.0979398038504438
417,13,46,42,5,9,16,44,31,3,18,0.7354253884536319,0.1720284053630616,0.1481772030252355,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0433390536157541,0.0433390536157541,0.0,0.0
418,13,9,46,4,16,47,38,42,44,1,0.7490232147049097,0.5702575599067317,0.3542442545038129,0.3482490052114369,0.2820816016374298,0.2741604036988191,0.2287458041304111,0.207993000124812,0.2000718021862013,0.1915162566409897
419,13,9,46,38,5,42,44,16,31,47,0.7070298817531221,0.278194363872498,0.2513320537405661,0.2000718021862013,0.1915162566409897,0.1915162566409897,0.1822158491407513,0.1720284053630616,0.1339043986121942,0.0979398038504438
420,13,42,46,38,9,4,16,44,47,5,0.794627386758107,0.4419966145765671,0.3769230071556467,0.3228449340406581,0.3228449340406581,0.2406344072853893,0.1822158491407513,0.1607667087441261,0.1339043986121942,0.1339043986121942
421,13,46,38,5,9,44,42,1,16,3,0.7351504017879694,0.4767326066392195,0.3561702031500476,0.3059328039752558,0.2929608747429167,0.2858324165912593,0.278194363872498,0.2287458041304111,0.207993000124812,0.1481772030252355
422,13,42,46,9,16,5,44,4,38,47,0.850408529892472,0.4690487777921402,0.3815375622277338,0.3599210181038771,0.2563044506533691,0.2406344072853893,0.2222658045378533,0.2153674589788157,0.1915162566409897,0.1720284053630616
423,13,46,44,29,42,38,9,10,36,1,0.6935320694403375,0.5517439815779471,0.4349271124429452,0.414889711070193,0.4068837156198054,0.3995092567658017,0.3830325132819795,0.3653114337660827,0.3059328039752558,0.2929608747429167
424,13,42,9,46,3,5,16,4,38,47,0.7496501212409524,0.5614011049305632,0.3687597088689381,0.3670494762555346,0.3351443791799459,0.3279357656004687,0.3147230087980072,0.2699682092135054,0.2513320537405661,0.2348553102567439
425,13,9,46,5,16,44,42,14,1,20,0.7523093816545743,0.4020243671130865,0.3418973987370062,0.3228449340406581,0.2699682092135054,0.2406344072853893,0.2287458041304111,0.2000718021862013,0.1481772030252355,0.1481772030252355
426,13,9,46,42,47,16,5,44,38,4,0.7433112705703425,0.4044816536786047,0.3859611145046489,0.2894560604914336,0.2563044506533691,0.2348553102567439,0.2348553102567439,0.207993000124812,0.1720284053630616,0.1607667087441261
427,13,4,9,16,47,46,38,12,42,5,0.8141362809060685,0.5622372546286251,0.5457605111448027,0.4873125034179453,0.4785702551912225,0.4502227692355596,0.4181454122387411,0.2894560604914336,0.278194363872498,0.2563044506533691
428,13,9,38,47,4,42,44,5,16,46,0.7502255587437715,0.6093047828787651,0.5394221242929217,0.4895278626776349,0.4803768434029558,0.4428483103815558,0.384506843663259,0.3522829653851158,0.3396934596662253,0.3351443791799459
429,13,9,42,16,32,46,47,5,17,7,0.6069555178060069,0.4170711593974952,0.2461170068756794,0.0433390536157541,0.0433390536157541,0.0,0.0,0.0,0.0,0.0
430,13,9,46,5,44,16,4,38,42,31,0.6556979659265528,0.4007742094934727,0.1915162566409897,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0
431,13,46,3,44,9,5,42,1,38,10,0.8017110301569402,0.4525720343083179,0.2963544060504712,0.2820816016374298,0.2153674589788157,0.2000718021862013,0.1915162566409897,0.1607667087441261,0.1174276551283719,0.0979398038504438
432,13,9,42,46,4,38,47,16,5,10,0.7898502287403867,0.499465861165943,0.4948733394037197,0.4839009183550928,0.373732105781741,0.3635446620040513,0.3147230087980072,0.3059328039752558,0.2894560604914336,0.2858324165912593
433,13,42,46,9,5,1,38,16,44,4,0.7644864064189528,0.3351443791799459,0.2287458041304111,0.2153674589788157,0.1481772030252355,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.0979398038504438,0.0433390536157541
434,13,46,9,5,42,16,4,44,10,47,0.6625383937068835,0.2929608747429167,0.2563044506533691,0.2461170068756794,0.207993000124812,0.2000718021862013,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1174276551283719
